vid,id,product_id,body,rate,done
21542,43038852,8502180,سلام دوستان، من این تلویزیون رو تو جشنواره جام جهانی از سایت ایکس ویژن به قیمت ۱۳۵۰۰ خریدارم، تلویزیون قبلیم ۵۱ پلاسما سامسونگ بود، بعد نصب ایکس ویژن واقعا ذوق زده شدم. البته محصولات ایکس ویژن کیفیت قابل قبولی دارند انشالله که در بلند مدت بدون نقص برام کار کنه. با تشکر از تمامی مردمی که برای سربلندی کشورم تلاش میکنن,5,f
21544,42925732,8502180,باسلام. مادیران ۱۳۵۰۰ میده و پیشنهاد میکنم با قیمت شرکت در دیجیکالا موجود باشه که مشتری ها راحت خرید کنند.,3,f
21546,42854449,8502180,برای هر شهرستان یه دونه نمایندگی اختصاص بدید,5,f
21549,43095645,7364449,عالي خيلي خوب بود,5,f
21551,42549500,7364449,این سومین ارپادی که از دیجی کالا خریدم و خوب در اومده من که از سه تاشونم رازیم پیشنهاد میکنم که این محصول برای کیم خوب و بخرید,5,f
21552,42374458,7364449,باتریش بسیار ضعیفه و کلا ۲ ساعت دووم میاره و بعد از اون باید بزاری تو کیس تا دوباره شارژ بشه,1,f
21553,41032848,7364449,خوب,4,f
21554,40529491,7364449,کلا محصول منحصر بفردی هست,5,f
21557,39973437,7364449,نام کالا و مشخصات رو نوشتن گلد ولی سفیدش رو ارسال کردن. یکی از گوشیهاش هم خراب بود اصلا شارژ نمیشد. حتی کابلش شارژ نمیکرد.,2,f
21558,39924451,7364449,من خیلی ناراضی بودم,1,f
21568,43807578,3221981,همه چیش عالیه منتها به شدت گوش منو اذیت میکنه و بنظرم برای گوش های کوچیک مناسب نیست,4,f
21665,41861430,9500633,پیشنهاد میکنم .,4,f
21771,43202063,6364802,متاسفانه مقداری از رنگ ریخته بود,1,f
21573,43772882,3221981,تو گوش به راحتی قرار میگیره و با اینکه live هست موقع اهنگ گوش دادن صدای اطراف نمیاد کیفیت صداش هم خیلی خوبه . از نظر ظاهری هم خیلی شیکه نقطه ضعفی به نظرم نداره,5,f
21574,43749498,3221981,"عالیه
مخصوصا رنگش",5,f
21575,43711177,3221981,راجب اصل بودنش شک دلرم. دو تا دیگه هم دارم کیفیت بالاتری دارند,3,f
21580,43679369,3221981,راضی ام واقعا همه چیش خوبه,5,f
21583,43579019,3221981,"من این مدل رو برای مادر خریداری کردم. 
با گوشی اپل مچ میشه اما نرمزاری برای نصب نداره. 
روی اندروید کارایی بالاتری داره. 
ِآپدیت میشه.‌
و در کل امکانات زیادی داره. 
سبکِ
در حالِ استفاده زیاد حس سنگینی یا سردرد ندارید. 
در مورد اندازه هم  بگم ک برایِ پسر ۶ ساله من هم کیپ شد. 
توی نرم افزاری ک نصب میشه روی اندروید تمام کارایی هنذفری با انیمیشن توضیح داده شده.‌
حتی شما میتونید با نرم افزار دقیقا چک کنید ک کجا و به چه صورتی ضربه بزنید تا تماس قطع یا وصل بشه. ",5,f
27530,39287355,8638468,خوب بود پسرم به لاک پشت های نینجا خییییییلییییی علاقه داره خوبیش اینه که دوبله هستش,5,f
27694,43764203,5625936,حداقل دیجی کالا توی مشخصاتش باید بنویسه ورژن چنده واقعا فقط پول انداختم دور,1,f
27695,43699245,5625936,برای نصب نیاز به اینترنت داشت ولی کارکرد و اجرا شد,3,f
27696,43692187,5625936,عالیه می خیلی راضیم من یه گیمرم تقریبا ۱ ماه دونبال این بازی بودم ممنون از دجی کالا ❤,5,f
27697,43649714,5625936,نخریییییییددددددد روی هیچ سیستمی نصب نمیشه!!!!!,1,f
27698,43487776,5625936,با اونی که توی عکس فرق داره گول نخورید,1,f
27699,43399367,5625936,من یع گیمره ماینکرافتم و این بازی رو قبول دارم(این دیسکرومیگم),5,f
27700,43150104,5625936,"خوب بود
",5,f
27701,43125387,5625936,"قیمت خیلی مناسبی داره ولی اینکه اصلی نیست ونمیتونی 
آنلاین بازی کنی بده",3,f
27702,43021028,5625936,همه چیش خوب بود ولی هنگام نصب برای بعضی از سیستم ها باید حالت جاوا رو تغییر بدی,5,f
27703,43009579,5625936,عالی,5,f
27704,42948547,5625936,"عالی از هر نظر راحت نصب شد بدون لگ 
و مال من با عکس هایی که کاربران گذاشته
بودند فرق داشت اما خیلی بسته بندی خوبو محکمی داشت.",5,f
27705,42911259,5625936,روی نکات مثبت توضیح دادم,5,f
27706,42835258,5625936,برای داداشم خریدم رازی بود,4,f
27707,42819359,5625936,بخرید ارزش خرید و قیمت مناسب,5,f
27708,42776579,5625936,"بازی بسیار خوبه نسخه اصلی جاوا ادیشن هست
خط و خشی روی سی دی دیده نمیشه 
بسته بندی خیلی خوبه 
نصبش هم تقریبا آسونه 
از نظر من عالی",5,f
27709,42770624,5625936,بد نیست اما به هر کامپوتری نمی سازه مال کامپیوتر خودم نساخت ویندوز ۱۰ دارن اما نساخت برای همین از کامپیوتر بابام استفاده کردم خوبه راضیم کارت گرافیک هم بالا باشه,4,f
27710,42671853,5625936,بد بد بد بد نخرید ,1,f
27711,42594397,5625936,"عالی نصب شد باکیفیت بدون هیچی لکی


",5,f
27712,42549399,5625936,قیمت مناسبی نسبت به قیمتش داره.توصیه می کنم خریداری کنید.خوبه ولی ما هنوز نتونستم بازی رو نصب کنیم،دانلود  و پیدا کردن فایل اصلی(فایل بازی) کمی سخته.,5,f
27713,42497218,5625936,عالی بود مممنون,5,f
27905,43603681,2551837,واقعا برای کسایی ک هیچی زبان بلدنیستن عالیه میتونید مکالمه زبان رو راحت یادبگیرید..حتما توصیه میکنم استفاده کنید کلی کلمه جدید هم توی کتاب همراهش هست,5,f
28072,37327122,4174373,خوب بود راضیم,4,f
21588,43844636,5013379,از نظر کیفیت صدا موزیک عالیه .قیمتش مناسبه و تقریبا همون کارایی هدفون قیمت بالا رو داره اما قابل مقایسه نیست .اگر دائم در حال مکالمه هستید مناسب نیست .اما مکالمه روز مره و عادی  رو جواب میده ,3,f
21589,43843797,5013379,واقعاً کیفیت خوبی داره ,5,f
21590,43833154,5013379,امروز به دستم رسید و الان ساعت هاست دارم باهاش کار میکنم و فقط ۱۰ درصد کم شده...خیلی صداش عالیه و گوشو اذیت نمیکنه. وقتی در حال شارژ باشه چراغ قرمز چشمک میزنه و وقتی فول شارژ شده باشه دیگه چشمک نمیزنه. وقتی هر دوتا ایرپاد ها رو از جاش در بیارید و درش رو ببندید بعد چند ثانیه چراغش خاموش میشه. یه لامپ کوچیک داخل جاش هست که به در نور میرسونه. در کل ارزش خرید داره,5,f
21591,43831900,5013379,خیلی خوبه,5,f
21592,43828298,5013379,خوب,4,f
21593,43823044,5013379,با قیمتی که داره کیفیت خوبی هم داشت ,5,f
21594,43815239,5013379,عالییی,5,f
21595,43813184,5013379,عالیه صداش و بیسش خفنه تازه گرفتم حالا استفاده کنم ببینم چجوریه فقط ی وقتایی موقع پخش اهنگ ی قطع و وصل کوچیکی میکنه موقعی هم ک کاری نمیکنی ی دیس کانکت و کانکت میشه لمسش هم یکم رو مخه ولی در کل عالیه,4,f
21596,43812536,5013379,"واقعا خوبه
هندزفری بی سیم زیاد امتحان کردم،ولی این واقعا خوبه",5,f
21597,43810398,5013379,"امروز هدفون به دستم رسید دستشون درد نکنه عالیه 
+صدا عالی
+دقیقاً مثل عکس 
+به راحتی به گوشی وصل میشه ",5,f
21598,43805960,5013379,خوب تمام تعریفایی که دوستان کردندو من تایید میکنم ..اتصال راحت...شارژ عالی.. زیبا,5,f
21599,43805506,5013379,خوبه ولی بیس زیادی برای آهنگ و کلا کیفیت زیادی برای موزیک نداره,4,f
21600,43805099,5013379,در کل هنزفیری خوبیه، البته من یک هفتس تقریبا خریدم.,4,f
21601,43799610,5013379,خوب شارژنگه میداره وصداش هم خوبه..,5,f
21602,43797132,5013379,"اول این که یک روز دیر فرستادن 
من مرجوعش کردم 
نه پولم رو پس دادن و نه دوباره جنس رو بهم پس دادن 
کلا معلق روی هوا ...",1,f
21603,43794907,5013379,تو رنج قیمتی که داره خوبه و کار راه انداز ,4,f
21604,43793625,5013379,"آهنگ و عوض می‌کرد 
آهنگو قط می‌کرد 
خود به خود به گیم مود میرفت 
خود به خود خاموش میشد 
وخود به خود روشن میشو",1,f
21605,43792820,5013379,در کل نسبت به قیمتش خیلی خوبه ,5,f
21606,43790793,5013379,بعد ۶ ماه استفاده با قیمتی که خریدم خیلی راضیم,5,f
21607,43579929,8935314,"سلام خدمت همه دوستان گرامی
من چند ماهی هست که این تلویزیون را خریدم...
هیچ مشکلی نداره و بسیار با کیفیت و زیبا است.
لطفاً دقت کنید این مدل بخاطر قیمت بسیار مناسبی که داره پردازنده خیلی قوی و یا رابط کاربری با امکان خاص نداره...
و کیفیت 4k اون درسته ولی امکان افزایش کیفیت مثل بعضی برندهای گروه قیمت را ندارد.
ولی در صورت با کیفیت بودن ورودی بسیار عالی عمل میکند.
متشکرم",5,f
